temp_C,time_min,mass_loss
657.68799,62.61333,-14.26135
657.70599,62.615,-14.26134
657.72101,62.61667,-14.26134
657.73499,62.61833,-14.26144
657.75299,62.62,-14.26143
657.77002,62.62167,-14.26143
657.78601,62.62333,-14.26142
657.802,62.625,-14.26152
657.82001,62.62667,-14.26151
657.83698,62.62833,-14.26151
657.854,62.63,-14.2615
657.86902,62.63167,-14.2617
657.88599,62.63333,-14.26169
657.90198,62.635,-14.26169
657.91901,62.63667,-14.26169
657.93597,62.63833,-14.26188
657.953,62.64,-14.26188
657.96997,62.64167,-14.26187
657.98499,62.64333,-14.26187
658.00098,62.645,-14.26196
658.01898,62.64667,-14.26196
658.03497,62.64833,-14.26195
658.05103,62.65,-14.26195
658.06897,62.65167,-14.26224
658.086,62.65333,-14.26224
658.10303,62.655,-14.26223
658.12,62.65667,-14.26223
658.13501,62.65833,-14.26232
658.15302,62.66,-14.26232
658.16901,62.66167,-14.26232
658.185,62.66333,-14.26231
658.20001,62.665,-14.26231
658.216,62.66667,-14.2626
658.23199,62.66833,-14.2626
658.25,62.67,-14.26259
658.26703,62.67167,-14.26269
658.28302,62.67333,-14.26269
658.29999,62.675,-14.26268
658.31598,62.67667,-14.26268
658.33301,62.67833,-14.26277
658.34998,62.68,-14.26277
658.367,62.68167,-14.26276
658.38098,62.68333,-14.26276
658.39801,62.685,-14.26305
658.41602,62.68667,-14.26305
658.43298,62.68833,-14.26304
658.45001,62.69,-14.26304
658.466,62.69167,-14.26323
658.48199,62.69333,-14.26323
658.49902,62.695,-14.26322
658.51703,62.69667,-14.26322
658.53198,62.69833,-14.26332
658.54901,62.7,-14.26331
658.565,62.70167,-14.26331
658.58099,62.70333,-14.2633
658.59802,62.705,-14.2635
658.61499,62.70667,-14.26349
658.63098,62.70833,-14.26349
658.64801,62.71,-14.26348
658.664,62.71167,-14.26368
658.68103,62.71333,-14.26367
658.69598,62.715,-14.26367
658.71399,62.71667,-14.26367
658.729,62.71833,-14.26376
658.74701,62.72,-14.26376
658.76202,62.72167,-14.26375
658.77899,62.72333,-14.26375
658.79797,62.725,-14.26394
658.81201,62.72667,-14.26394
658.83002,62.72833,-14.26393
658.84601,62.73,-14.26393
658.86102,62.73167,-14.26412
658.87903,62.73333,-14.26412
658.896,62.735,-14.26411
658.91302,62.73667,-14.26411
658.92902,62.73833,-14.26421
658.94501,62.74,-14.2642
658.96198,62.74167,-14.2642
658.97803,62.74333,-14.26419
658.99402,62.745,-14.26449
659.01099,62.74667,-14.26448
659.02698,62.74833,-14.26448
659.04498,62.75,-14.26447
659.06201,62.75167,-14.26457
659.07898,62.75333,-14.26456
659.09497,62.755,-14.26456
659.112,62.75667,-14.26455
659.12701,62.75833,-14.26465
659.14398,62.76,-14.26465
659.15997,62.76167,-14.26464
659.17603,62.76333,-14.26464
659.19397,62.765,-14.26493
659.21198,62.76667,-14.26493
659.22803,62.76833,-14.26492
659.24298,62.77,-14.26492
659.26001,62.77167,-14.26501
659.276,62.77333,-14.26501
659.29401,62.775,-14.265
659.31,62.77667,-14.265
659.32599,62.77833,-14.26529
659.34302,62.78,-14.26529
659.35901,62.78167,-14.26528
659.375,62.78333,-14.26528
659.39203,62.785,-14.26537
659.409,62.78667,-14.26537
659.42798,62.78833,-14.26536
659.44397,62.79,-14.26536
659.46002,62.79167,-14.26545
659.47803,62.79333,-14.26545
659.49402,62.795,-14.26545
659.50897,62.79667,-14.26544
659.526,62.79833,-14.26554
659.54401,62.8,-14.26553
659.56097,62.80167,-14.26553
659.578,62.80333,-14.26552
659.59302,62.805,-14.26572
659.60999,62.80667,-14.26571
659.62598,62.80833,-14.26571
659.64203,62.81,-14.2657
659.659,62.81167,-14.2658
659.67603,62.81333,-14.26579
659.69299,62.815,-14.26579
659.71002,62.81667,-14.26578
659.72601,62.81833,-14.26588
659.74402,62.82,-14.26587
659.76099,62.82167,-14.26587
659.77899,62.82333,-14.26586
659.79602,62.825,-14.26596
659.81097,62.82667,-14.26595
659.828,62.82833,-14.26595
659.84399,62.83,-14.26595
659.85999,62.83167,-14.26624
659.87598,62.83333,-14.26624
659.89301,62.835,-14.26623
659.90997,62.83667,-14.26623
659.927,62.83833,-14.26622
659.94299,62.84,-14.26622
659.96002,62.84167,-14.26621
659.97699,62.84333,-14.26621
659.992,62.845,-14.2664
660.00897,62.84667,-14.2664
660.02502,62.84833,-14.2664
660.04102,62.85,-14.26639
660.05902,62.85167,-14.26659
660.07501,62.85333,-14.26658
660.09198,62.855,-14.26658
660.11102,62.85667,-14.26657
660.12701,62.85833,-14.26666
660.14203,62.86,-14.26666
660.16199,62.86167,-14.26665
660.17798,62.86333,-14.26665
660.19397,62.865,-14.26675
660.21002,62.86667,-14.26674
660.22601,62.86833,-14.26674
660.24402,62.87,-14.26673
660.25897,62.87167,-14.26683
660.276,62.87333,-14.26682
660.29303,62.875,-14.26682
660.31097,62.87667,-14.26681
660.32703,62.87833,-14.26701
660.34399,62.88,-14.267
660.35999,62.88167,-14.267
660.37799,62.88333,-14.26699
660.396,62.885,-14.26709
660.41101,62.88667,-14.26708
660.42603,62.88833,-14.26708
660.44397,62.89,-14.26708
660.46002,62.89167,-14.26727
660.47601,62.89333,-14.26727
660.49402,62.895,-14.26726
660.51099,62.89667,-14.26726
660.52802,62.89833,-14.26745
660.54401,62.9,-14.26745
660.55902,62.90167,-14.26744
660.57599,62.90333,-14.26744
660.59302,62.905,-14.26753
660.61102,62.90667,-14.26753
660.62799,62.90833,-14.26752
660.64203,62.91,-14.26752
660.65802,62.91167,-14.26761
660.67798,62.91333,-14.26761
660.69501,62.915,-14.2676
660.71198,62.91667,-14.2676
660.729,62.91833,-14.26769
660.745,62.92,-14.26769
660.76099,62.92167,-14.26768
660.77899,62.92333,-14.26768
660.79498,62.925,-14.26787
660.81201,62.92667,-14.26787
660.82898,62.92833,-14.26786
660.84698,62.93,-14.26786
660.862,62.93167,-14.26796
660.87799,62.93333,-14.26795
660.89502,62.935,-14.26795
660.91101,62.93667,-14.26794
660.92798,62.93833,-14.26804
660.94501,62.94,-14.26803
660.96002,62.94167,-14.26803
660.97803,62.94333,-14.26802
660.99597,62.945,-14.26812
661.01202,62.94667,-14.26811
661.02698,62.94833,-14.26811
661.04498,62.95,-14.2681
661.06097,62.95167,-14.2683
661.078,62.95333,-14.26829
661.09399,62.955,-14.26829
661.112,62.95667,-14.26838
661.12799,62.95833,-14.26838
661.14697,62.96,-14.26837
661.16302,62.96167,-14.26837
661.17999,62.96333,-14.26846
661.19702,62.965,-14.26846
661.21399,62.96667,-14.26846
661.22803,62.96833,-14.26845
661.245,62.97,-14.26855
661.26202,62.97167,-14.26854
661.27802,62.97333,-14.26854
661.29401,62.975,-14.26853
661.31201,62.97667,-14.26883
661.33002,62.97833,-14.26882
661.34698,62.98,-14.26882
661.36298,62.98167,-14.26881
661.38,62.98333,-14.26891
661.39801,62.985,-14.2689
661.414,62.98667,-14.2689
661.42902,62.98833,-14.26889
661.44702,62.99,-14.26899
661.46399,62.99167,-14.26898
661.479,62.99333,-14.26898
661.49597,62.995,-14.26898
661.513,62.99667,-14.26917
661.53101,62.99833,-14.26917
661.547,63,-14.26916
661.56299,63.00167,-14.26916
661.58099,63.00333,-14.26925
661.59698,63.005,-14.26925
661.61401,63.00667,-14.26924
661.63,63.00833,-14.26924
661.64697,63.01,-14.26933
661.664,63.01167,-14.26933
661.68103,63.01333,-14.26932
661.698,63.015,-14.26932
661.71503,63.01667,-14.26941
661.72998,63.01833,-14.26941
661.74597,63.02,-14.2694
661.76398,63.02167,-14.2694
661.78101,63.02333,-14.26959
661.797,63.025,-14.26959
661.81403,63.02667,-14.26958
661.83197,63.02833,-14.26958
661.849,63.03,-14.26967
661.86499,63.03167,-14.26967
661.88202,63.03333,-14.26966
661.90002,63.035,-14.26966
661.91498,63.03667,-14.26975
661.93298,63.03833,-14.26975
661.95001,63.04,-14.26975
661.96698,63.04167,-14.26974
661.98199,63.04333,-14.26984
661.99902,63.045,-14.26983
662.01599,63.04667,-14.26983
662.03198,63.04833,-14.26982
662.04901,63.05,-14.27002
662.06598,63.05167,-14.27001
662.08301,63.05333,-14.27001
662.099,63.055,-14.27
662.11499,63.05667,-14.2702
662.133,63.05833,-14.27019
662.151,63.06,-14.27019
662.16699,63.06167,-14.27018
662.185,63.06333,-14.27028
662.20203,63.065,-14.27027
662.21802,63.06667,-14.27027
662.23401,63.06833,-14.27026
662.25,63.07,-14.27046
662.26898,63.07167,-14.27045
662.28497,63.07333,-14.27045
662.30103,63.075,-14.27045
662.31897,63.07667,-14.27054
662.33398,63.07833,-14.27054
662.34998,63.08,-14.27053
662.36798,63.08167,-14.27053
662.38599,63.08333,-14.27062
662.40198,63.085,-14.27062
662.41901,63.08667,-14.27061
662.43701,63.08833,-14.27061
662.45203,63.09,-14.2707
662.46698,63.09167,-14.2707
662.48499,63.09333,-14.27069
662.50201,63.095,-14.27069
662.52002,63.09667,-14.27088
662.53699,63.09833,-14.27088
662.55103,63.1,-14.27087
662.56897,63.10167,-14.27087
662.58698,63.10333,-14.27096
662.60199,63.105,-14.27096
662.61798,63.10667,-14.27096
662.63702,63.10833,-14.27095
662.65302,63.11,-14.27105
662.66901,63.11167,-14.27104
662.685,63.11333,-14.27104
662.70203,63.115,-14.27103
662.71899,63.11667,-14.27113
662.737,63.11833,-14.27112
662.75299,63.12,-14.27112
662.77002,63.12167,-14.27111
662.78699,63.12333,-14.27131
662.80103,63.125,-14.2713
662.81897,63.12667,-14.2713
662.83502,63.12833,-14.27129
662.85199,63.13,-14.27139
662.87,63.13167,-14.27138
662.888,63.13333,-14.27138
662.90399,63.135,-14.27137
662.922,63.13667,-14.27147
662.93701,63.13833,-14.27147
662.95398,63.14,-14.27146
662.96997,63.14167,-14.27146
662.98602,63.14333,-14.27155
663.00403,63.145,-14.27155
663.021,63.14667,-14.27154
663.03601,63.14833,-14.27154
663.052,63.15,-14.27173
663.06897,63.15167,-14.27173
663.08698,63.15333,-14.27172
663.104,63.155,-14.27172
663.12201,63.15667,-14.27181
663.138,63.15833,-14.27181
663.15503,63.16,-14.2718
663.16901,63.16167,-14.2718
663.18597,63.16333,-14.2719
663.20398,63.165,-14.27189
663.21997,63.16667,-14.27189
663.23798,63.16833,-14.27188
663.25299,63.17,-14.27198
663.26898,63.17167,-14.27197
663.28601,63.17333,-14.27197
663.30402,63.175,-14.27196
663.32098,63.17667,-14.27216
663.33801,63.17833,-14.27215
663.35199,63.18,-14.27215
663.36902,63.18167,-14.27214
663.38898,63.18333,-14.27224
663.40503,63.185,-14.27223
663.41998,63.18667,-14.27223
663.43597,63.18833,-14.27222
663.45398,63.19,-14.27232
663.47198,63.19167,-14.27231
663.48901,63.19333,-14.27231
663.505,63.195,-14.27231
663.52197,63.19667,-14.2724
663.53802,63.19833,-14.2724
663.55499,63.2,-14.27239
663.57001,63.20167,-14.27239
663.58801,63.20333,-14.27258
663.60498,63.205,-14.27258
663.62299,63.20667,-14.27257
663.638,63.20833,-14.27257
663.65503,63.21,-14.27276
663.66998,63.21167,-14.27276
663.68701,63.21333,-14.27276
663.703,63.215,-14.27275
663.72101,63.21667,-14.27285
663.737,63.21833,-14.27284
663.75598,63.22,-14.27284
663.77301,63.22167,-14.27283
663.78802,63.22333,-14.27303
663.80402,63.225,-14.27302
663.82001,63.22667,-14.27302
663.83502,63.22833,-14.27301
663.85303,63.23,-14.27311
663.87097,63.23167,-14.2731
663.88702,63.23333,-14.2731
663.90399,63.235,-14.27309
663.92102,63.23667,-14.27319
663.93799,63.23833,-14.27318
663.95398,63.24,-14.27318
663.96997,63.24167,-14.27317
663.98798,63.24333,-14.27327
664.005,63.245,-14.27327
664.02197,63.24667,-14.27326
664.03802,63.24833,-14.27326
664.05298,63.25,-14.27345
664.07001,63.25167,-14.27345
664.08698,63.25333,-14.27344
664.10498,63.255,-14.27344
664.12097,63.25667,-14.27363
664.13898,63.25833,-14.27363
664.15503,63.26,-14.27362
664.16998,63.26167,-14.27362
664.18701,63.26333,-14.27371
664.20599,63.265,-14.27371
664.22302,63.26667,-14.2737
664.23798,63.26833,-14.2737
664.25403,63.27,-14.27389
664.271,63.27167,-14.27389
664.28802,63.27333,-14.27389
664.30402,63.275,-14.27388
664.32001,63.27667,-14.27398
664.33698,63.27833,-14.27397
664.354,63.28,-14.27397
664.37299,63.28167,-14.27396
664.388,63.28333,-14.27416
664.40503,63.285,-14.27415
664.422,63.28667,-14.27415
664.43799,63.28833,-14.27414
664.45398,63.29,-14.27434
664.47101,63.29167,-14.27433
664.48798,63.29333,-14.27433
664.50403,63.295,-14.27433
664.521,63.29667,-14.27442
664.53699,63.29833,-14.27442
664.55298,63.3,-14.27441
664.57001,63.30167,-14.27441
664.58698,63.30333,-14.2745
664.60303,63.305,-14.2745
664.62097,63.30667,-14.27449
664.638,63.30833,-14.27449
664.65302,63.31,-14.27458
664.66998,63.31167,-14.27458
664.685,63.31333,-14.27457
664.70398,63.315,-14.27457
664.71997,63.31667,-14.27456
664.737,63.31833,-14.27456
664.75403,63.32,-14.27475
664.77002,63.32167,-14.27475
664.78699,63.32333,-14.27475
664.80402,63.325,-14.27474
664.81897,63.32667,-14.27484
664.836,63.32833,-14.27483
664.85303,63.33,-14.27483
664.87,63.33167,-14.27482
664.88702,63.33333,-14.27492
664.90503,63.335,-14.27491
664.922,63.33667,-14.27491
664.93597,63.33833,-14.2749
664.953,63.34,-14.2749
664.96997,63.34167,-14.27489
664.98798,63.34333,-14.27499
665.00403,63.345,-14.27498
665.02002,63.34667,-14.27518
665.03601,63.34833,-14.27518
665.052,63.35,-14.27517
665.06897,63.35167,-14.27517
665.08698,63.35333,-14.27516
665.104,63.355,-14.27516
665.11902,63.35667,-14.27525
665.13599,63.35833,-14.27525
665.15399,63.36,-14.27524
665.17102,63.36167,-14.27524
665.18701,63.36333,-14.27533
665.20502,63.365,-14.27533
665.22101,63.36667,-14.27532
665.237,63.36833,-14.27532
665.25403,63.37,-14.27531
665.271,63.37167,-14.27531
665.28802,63.37333,-14.2754
665.30499,63.375,-14.2754
665.32098,63.37667,-14.27539
665.33899,63.37833,-14.27559
665.354,63.38,-14.27558
665.37201,63.38167,-14.27558
665.39001,63.38333,-14.27557
665.40399,63.385,-14.27557
665.41998,63.38667,-14.27576
665.43799,63.38833,-14.27576
665.45599,63.39,-14.27575
665.47101,63.39167,-14.27575
665.48901,63.39333,-14.27585
665.50403,63.395,-14.27584
665.51898,63.39667,-14.27584
665.53699,63.39833,-14.27603
665.55499,63.4,-14.27603
665.57098,63.40167,-14.27602
665.58801,63.40333,-14.27602
665.604,63.405,-14.27611
665.62097,63.40667,-14.27611
665.638,63.40833,-14.2761
665.65503,63.41,-14.2761
665.672,63.41167,-14.27619
665.68799,63.41333,-14.27619
665.70502,63.415,-14.27618
665.72198,63.41667,-14.27618
665.73901,63.41833,-14.27627
665.75403,63.42,-14.27627
665.77301,63.42167,-14.27626
665.789,63.42333,-14.27626
665.80603,63.425,-14.27645
665.82202,63.42667,-14.27645
665.83899,63.42833,-14.27645
665.85602,63.43,-14.27644
665.87299,63.43167,-14.27654
665.888,63.43333,-14.27653
665.90399,63.435,-14.27653
665.922,63.43667,-14.27652
665.94,63.43833,-14.27652
665.95502,63.44,-14.27651
665.97101,63.44167,-14.27661
665.98602,63.44333,-14.27661
666.00201,63.445,-14.2766
666.021,63.44667,-14.27659
666.03802,63.44833,-14.27659
666.05603,63.45,-14.27658
666.073,63.45167,-14.27668
666.08801,63.45333,-14.27668
666.10498,63.455,-14.27667
666.12097,63.45667,-14.27667
666.13898,63.45833,-14.27666
666.15503,63.46,-14.27666
666.17102,63.46167,-14.27685
666.18701,63.46333,-14.27685
666.20502,63.465,-14.27684
666.22101,63.46667,-14.27684
666.23602,63.46833,-14.27693
666.25403,63.47,-14.27693
666.27197,63.47167,-14.27692
666.289,63.47333,-14.27692
666.30603,63.475,-14.27701
666.323,63.47667,-14.27701
666.33899,63.47833,-14.277
666.35602,63.48,-14.277
666.37201,63.48167,-14.27709
666.39001,63.48333,-14.27709
666.40698,63.485,-14.27708
666.42401,63.48667,-14.27708
666.44,63.48833,-14.27707
666.45599,63.49,-14.27707
666.47198,63.49167,-14.27727
666.48901,63.49333,-14.27726
666.505,63.495,-14.27726
666.521,63.49667,-14.27725
666.53699,63.49833,-14.27725
666.55298,63.5,-14.27724
666.57098,63.50167,-14.27734
666.58801,63.50333,-14.27733
666.604,63.505,-14.27733
666.62097,63.50667,-14.27732
666.63898,63.50833,-14.27742
666.65503,63.51,-14.27741
666.67297,63.51167,-14.27741
666.68903,63.51333,-14.27741
666.70398,63.515,-14.2774
666.71997,63.51667,-14.2774
666.737,63.51833,-14.27749
666.75403,63.52,-14.27749
666.77002,63.52167,-14.27748
666.78699,63.52333,-14.27748
666.80499,63.525,-14.27767
666.82098,63.52667,-14.27767
666.83899,63.52833,-14.27766
666.85498,63.53,-14.27766
666.87201,63.53167,-14.27775
666.888,63.53333,-14.27775
666.90503,63.535,-14.27774
666.922,63.53667,-14.27774
666.93701,63.53833,-14.27784
666.95203,63.54,-14.27783
666.96899,63.54167,-14.27783
666.987,63.54333,-14.27782
667.005,63.545,-14.27792
667.01898,63.54667,-14.27791
667.03497,63.54833,-14.27791
667.052,63.55,-14.2779
667.06897,63.55167,-14.2781
667.086,63.55333,-14.27809
667.10303,63.555,-14.27809
667.12,63.55667,-14.27808
667.13702,63.55833,-14.27808
667.15302,63.56,-14.27807
667.16901,63.56167,-14.27827
667.185,63.56333,-14.27827
667.20203,63.565,-14.27826
667.21997,63.56667,-14.27826
667.23602,63.56833,-14.27835
667.25201,63.57,-14.27835
667.26898,63.57167,-14.27834
667.28497,63.57333,-14.27834
667.29999,63.575,-14.27853
667.31799,63.57667,-14.27853
667.33398,63.57833,-14.27852
667.35101,63.58,-14.27852
667.36902,63.58167,-14.27861
667.38702,63.58333,-14.27861
667.40302,63.585,-14.2786
667.41998,63.58667,-14.2786
667.43597,63.58833,-14.27869
667.45001,63.59,-14.27869
667.46802,63.59167,-14.27869
667.48499,63.59333,-14.27868
667.50299,63.595,-14.27878
667.51898,63.59667,-14.27877
667.53601,63.59833,-14.27877
667.552,63.6,-14.27876
667.57001,63.60167,-14.27896
667.58698,63.60333,-14.27895
667.60303,63.605,-14.27895
667.61902,63.60667,-14.27894
667.633,63.60833,-14.27904
667.65198,63.61,-14.27903
667.66901,63.61167,-14.27903
667.68597,63.61333,-14.27902
667.703,63.615,-14.27922
667.71802,63.61667,-14.27921
667.73401,63.61833,-14.27921
667.75098,63.62,-14.27921
667.76703,63.62167,-14.2794
667.78302,63.62333,-14.2794
667.80103,63.625,-14.27939
667.81598,63.62667,-14.27939
667.83301,63.62833,-14.27948
667.849,63.63,-14.27948
667.867,63.63167,-14.27947
667.88202,63.63333,-14.27947
667.89899,63.635,-14.27956
667.91602,63.63667,-14.27956
667.93103,63.63833,-14.27956
667.95001,63.64,-14.27955
667.966,63.64167,-14.27985
667.98199,63.64333,-14.27984
667.99799,63.645,-14.27984
668.01398,63.64667,-14.27983
668.03101,63.64833,-14.27993
668.04901,63.65,-14.27992
668.06598,63.65167,-14.27992
668.08301,63.65333,-14.27991
668.10101,63.655,-14.28011
668.117,63.65667,-14.2801
668.133,63.65833,-14.2801
668.15002,63.66,-14.28009
668.16602,63.66167,-14.28029
668.18298,63.66333,-14.28028
668.198,63.665,-14.28028
668.21503,63.66667,-14.28027
668.23102,63.66833,-14.28037
668.24799,63.67,-14.28036
668.26501,63.67167,-14.28036
668.28302,63.67333,-14.28035
668.29901,63.675,-14.28045
668.315,63.67667,-14.28045
668.33099,63.67833,-14.28044
668.349,63.68,-14.28044
668.367,63.68167,-14.28053
668.38202,63.68333,-14.28053
668.39801,63.685,-14.28052
668.41498,63.68667,-14.28052
668.42999,63.68833,-14.28081
668.44702,63.69,-14.28081
668.46399,63.69167,-14.2808
668.47998,63.69333,-14.2808
668.49799,63.695,-14.28089
668.513,63.69667,-14.28089
668.53101,63.69833,-14.28088
668.547,63.7,-14.28088
668.56403,63.70167,-14.28097
668.58197,63.70333,-14.28097
668.59802,63.705,-14.28096
668.61401,63.70667,-14.28096
668.63098,63.70833,-14.28115
668.64899,63.71,-14.28115
668.66498,63.71167,-14.28115
668.68103,63.71333,-14.28114
668.69702,63.715,-14.28124
668.71503,63.71667,-14.28123
668.73199,63.71833,-14.28123
668.75,63.72,-14.28122
668.76703,63.72167,-14.28132
668.78101,63.72333,-14.28131
668.797,63.725,-14.28131
668.81299,63.72667,-14.2813
668.82898,63.72833,-14.2814
668.84698,63.73,-14.28139
668.86298,63.73167,-14.28139
668.88098,63.73333,-14.28138
668.89801,63.735,-14.28158
668.91199,63.73667,-14.28158
668.92798,63.73833,-14.28157
668.94397,63.74,-14.28157
668.96198,63.74167,-14.28176
668.97998,63.74333,-14.28176
668.99701,63.745,-14.28175
669.01202,63.74667,-14.28175
669.02802,63.74833,-14.28184
669.04602,63.75,-14.28184
669.06201,63.75167,-14.28183
669.078,63.75333,-14.28183
669.09497,63.755,-14.28202
669.11102,63.75667,-14.28202
669.12799,63.75833,-14.28201
669.146,63.76,-14.28201
669.16199,63.76167,-14.2821
669.177,63.76333,-14.2821
669.19501,63.765,-14.28209
669.21301,63.76667,-14.28209
669.229,63.76833,-14.28219
669.24597,63.77,-14.28218
669.26099,63.77167,-14.28218
669.27899,63.77333,-14.28217
669.29401,63.775,-14.28227
669.30902,63.77667,-14.28226
669.32599,63.77833,-14.28226
669.34399,63.78,-14.28225
669.36102,63.78167,-14.28255
669.37701,63.78333,-14.28254
669.39398,63.785,-14.28254
669.41199,63.78667,-14.28253
669.42798,63.78833,-14.28263
669.44501,63.79,-14.28262
669.46198,63.79167,-14.28262
669.47699,63.79333,-14.28261
669.49402,63.795,-14.28271
669.51099,63.79667,-14.28271
669.52698,63.79833,-14.2827
669.54303,63.8,-14.2827
669.55798,63.80167,-14.28289
669.57501,63.80333,-14.28289
669.59198,63.805,-14.28288
669.60797,63.80667,-14.28288
669.62598,63.80833,-14.28297
669.64203,63.81,-14.28297
669.659,63.81167,-14.28296
669.67603,63.81333,-14.28296
669.69397,63.815,-14.28315
669.711,63.81667,-14.28315
669.72498,63.81833,-14.28314
